filename,num_nodes,num_edges,avg_degree,density,matrix_size,runtime
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9513.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9504.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9454.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9550.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9520.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9560.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9435.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9501.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9444.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9438.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9466.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9444.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9451.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9421.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9490.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9420.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9424.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9449.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9388.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9433.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9360.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9438.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9394.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9444.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9440.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9379.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9373.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9449.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9382.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9442.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9340.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9317.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9354.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9397.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9382.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9297.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9332.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9369.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9291.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9330.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9268.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9217.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9253.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9309.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9224.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9221.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9217.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9122.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9187.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9173.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9177.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9195.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9297.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9171.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9196.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9091.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9144.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9155.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9118.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9139.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9215.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9071.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9109.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9160.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9211.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9089.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9105.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9053.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9078.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9096.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9045.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9086.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9093.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9099.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9066.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9038.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9091.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9150.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9065.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9159.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9106.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9140.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9024.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9130.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9125.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9016.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9072.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9141.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9056.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9063.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9126.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9143.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9084.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9089.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9088.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9063.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9087.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9096.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9160.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9132.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9102.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9129.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9154.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9124.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9082.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9222.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9085.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9179.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9153.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9236.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9166.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9212.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9133.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9277.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9146.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9085.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9332.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9200.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9101.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9177.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9122.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9208.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9177.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9251.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9158.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9264.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9202.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9214.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9222.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9182.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9307.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9281.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9136.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9171.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9301.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9183.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9129.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9269.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9208.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9145.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9128.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9131.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9208.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9083.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9155.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9153.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9021.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9058.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9089.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9015.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9004.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9107.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9041.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9061.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9048.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8970.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9056.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9022.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9091.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9026.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8979.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8923.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8876.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9067.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8879.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8942.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8894.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8970.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8969.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8906.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9001.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8931.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8996.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8837.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8907.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8948.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8979.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8906.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8851.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8861.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8892.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8952.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8873.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8864.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8829.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8856.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8898.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8787.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8820.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8831.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8860.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8827.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8786.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8797.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8846.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8778.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8791.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8819.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8846.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8823.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8771.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8817.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8745.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8749.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8829.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8720.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8741.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8754.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8740.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8720.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8745.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8768.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8693.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8645.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8649.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8715.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8686.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8746.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8695.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8701.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8626.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8588.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8649.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8669.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8746.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8611.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8605.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8654.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8644.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8570.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8648.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8643.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8612.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8609.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8609.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8556.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8579.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8543.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8585.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8571.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8558.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8569.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8584.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8560.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8515.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8517.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8593.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8503.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8509.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8537.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8497.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8516.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8473.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8556.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8488.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8450.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8522.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8474.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8442.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8488.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8458.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8450.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8521.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8422.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8472.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8431.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8530.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8447.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8514.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8439.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8411.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8446.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8454.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8421.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8413.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8499.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8400.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8553.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8495.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8413.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8490.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8413.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8499.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8485.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8443.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8402.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8487.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8528.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8524.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8467.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8527.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8532.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8524.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8463.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8649.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8751.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8710.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8703.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8609.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8703.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9008.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,9080.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8837.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8798.0
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8884.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8798.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8781.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8860.75
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8840.5
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8815.25
des_perf.txt,303690,387291,2.5505680134347526,4.199309183794528e-06,8,8887.0
